event_time,gen,vendor,role,device_name,syslog,card,unit_name,alarm_group,keyword,service_effect,after_action,action_result
2024-06-15 20:43:46,5G,Ciena,IBR,Device-01,4545 Jun 15 20:43:46.000 KST MINOR: PORT #4348 Base Port 3/10 Excess internal MAC TX errors detected Set,I/O,FAN,SW,Module failure,Ring Open,"2024-06-16 01:43:46 - 조치: 패킷 손실 발생, 라우팅 경로 수정
2024-06-16 03:43:46 - 조치: CRC 발생으로 모니터링 강화
2024-06-16 09:43:46 - 조치 완료",유니트교체복구
2024-06-16 09:51:34,LTE,Cisco,IVR,Device-07,NodeDown,일체형,IOM,HW,Network congestion,있음,"2024-06-16 17:51:34 - 조치: CRC 발생으로 모니터링 강화
2024-06-17 02:51:34 - 조치: Heartbeat 실패로 재부팅 실시
2024-06-16 20:51:34 - 조치 완료",유니트교체복구
2024-06-16 22:59:23,5G,Cisco,IBRR,Device-16,Device-16: Jun 16 22:59:23.000 optics_driver: %INFRA- SHELF_MGR-3-FAULT_ACTION_CARD_RELOAD : Graceful reload requested for card 0/7. Reason: EPC heartbeat failure,스위칭부,IOM,HW,Authentication failure,Ring Open,"2024-06-17 07:59:23 - 조치: 시스템 재부팅 후 정상 작동 확인
2024-06-17 17:59:23 - 조치: Link down 발생, 교체 작업 수행
2024-06-17 11:59:23 - 조치 완료",자동복구
2024-06-17 12:07:12,LTE,Huawei,L3SW,Device-28,1485 Jun 17 12:07:12.000 KST MINOR: PORT #9208 Base Port 10/8 Excess internal MAC TX errors detected Set,공통부,SFP,HW,Network congestion,있음,"2024-06-17 23:07:12 - 조치: Heartbeat 실패로 재부팅 실시
2024-06-18 07:07:12 - 조치: 온도 경고로 팬 모듈 교체
2024-06-18 14:07:12 - 조치: Power supply 이상으로 전원 모듈 교체
2024-06-18 09:07:12 - 조치 완료",원격조치복구
2024-06-18 01:15:01,LTE,Ciena,IVRR,Device-26,Network element does not respond to SNMP requests,제어부,SFP,SW,Module failure,Ring Open,"2024-06-18 10:15:01 - 조치: Heartbeat 실패로 재부팅 실시
2024-06-18 13:15:01 - 조치: Power supply 이상으로 전원 모듈 교체
2024-06-18 15:15:01 - 조치: 모듈 고장으로 원격 리셋 수행
2024-06-18 23:15:01 - 조치 완료",자동복구
2024-06-18 14:22:50,LTE,Huawei,IBRR,Device-19,NodeDown,공통부,SFP,HW,CRC,Ring Open,"2024-06-18 15:22:50 - 조치: Heartbeat 실패로 재부팅 실시
2024-06-18 22:22:50 - 조치: 인증 실패로 보안 설정 점검
2024-06-19 00:22:50 - 조치: Heartbeat 실패로 재부팅 실시
2024-06-19 07:22:50 - 조치 완료",자동복구
2024-06-19 03:30:39,5G,Cisco,IBRR,Device-23,Device-23: Jun 19 03:30:39.000 emon_proxy: %INFRA- SHELF_MGR-3-FAULT_ACTION_CARD_RELOAD : Graceful reload requested for card 6/4. Reason: EOBC heartbeat failure,Power,SFP,HW,Network congestion,Ring Open,"2024-06-19 11:30:39 - 조치: 시스템 재부팅 후 정상 작동 확인
2024-06-19 22:30:39 - 조치: Link down 발생, 교체 작업 수행
2024-06-19 17:30:39 - 조치 완료",양호
2024-06-19 16:38:28,LTE,Huawei,IVR,Device-01,NodeDown,제어부,SC,HW,Network congestion,Ring Open,"2024-06-19 17:38:28 - 조치: 온도 경고로 팬 모듈 교체
2024-06-19 18:38:28 - 조치: Power supply 이상으로 전원 모듈 교체
2024-06-19 22:38:28 - 조치: Heartbeat 실패로 재부팅 실시
2024-06-20 07:38:28 - 조치 완료",원격조치복구
2024-06-20 05:46:17,5G,Nokia,IVC,Device-28,8022 Jun 20 05:46:17.000 KST MINOR: PORT #8020 Base Port 8/4 Excess internal MAC TX errors detected Set,제어부,LC,SW,Power supply fault,있음,"2024-06-20 14:46:17 - 조치: 온도 경고로 팬 모듈 교체
2024-06-20 20:46:17 - 조치: Power supply 이상으로 전원 모듈 교체
2024-06-21 02:46:17 - 조치 완료",원격조치복구
2024-06-20 18:54:06,5G,Nokia,IVR,Device-28,1999 Jun 20 18:54:06.000 KST MINOR: PORT #8797 Base Port 7/1 Excess internal MAC TX errors detected Set,일체형,IOM,SW,Network congestion,없음,"2024-06-20 22:54:06 - 조치: CRC 발생으로 모니터링 강화
2024-06-21 01:54:06 - 조치: 인증 실패로 보안 설정 점검
2024-06-21 08:54:06 - 조치 완료",유니트교체복구
2024-06-21 08:01:55,LTE,Nokia,Clock,Device-15,NodeDown,Power,Power,HW,Authentication failure,있음,"2024-06-21 10:01:55 - 조치: 모듈 고장으로 원격 리셋 수행
2024-06-21 15:01:55 - 조치: CRC 발생으로 모니터링 강화
2024-06-21 19:01:55 - 조치 완료",양호
2024-06-21 21:09:44,5G,Huawei,IBR,Device-19,Device-19 5/3/3 CRC Error,공통부,CSM,SW,Power supply fault,없음,"2024-06-22 08:09:44 - 조치: 모듈 고장으로 원격 리셋 수행
2024-06-22 09:09:44 - 조치: 패킷 손실 발생, 라우팅 경로 수정
2024-06-22 12:09:44 - 조치: Link down 발생, 교체 작업 수행
2024-06-22 19:09:44 - 조치 완료",유니트교체복구
2024-06-22 10:17:33,5G,Huawei,IVRR,Device-17,"Device-17: Jun 22 10:17:33.000 card_mgr: %INFRA- SHELF_MGR-6-SW_EVENT : Rcvd SW event SW_EVENT_LOG_REBOOT_REC, event_reason_str 'Power up after unexpected card reset' for card 4/7",I/O,LC,HW,System reboot,Ring Open,"2024-06-22 19:17:33 - 조치: 네트워크 혼잡으로 트래픽 분산 조치
2024-06-22 22:17:33 - 조치: 패킷 손실 발생, 라우팅 경로 수정
2024-06-23 08:17:33 - 조치 완료",양호
2024-06-22 23:25:22,LTE,Nokia,ROTN,Device-16,Device-16: Jun 22 23:25:22.000 emon_proxy: %INFRA- SHELF_MGR-3-FAULT_ACTION_CARD_RELOAD : Graceful reload requested for card 7/0. Reason: EPC heartbeat failure,일체형,Power,HW,CRC,Ring Open,"2024-06-23 06:25:22 - 조치: 네트워크 혼잡으로 트래픽 분산 조치
2024-06-23 17:25:22 - 조치: 온도 경고로 팬 모듈 교체
2024-06-23 16:25:22 - 조치 완료",양호
2024-06-23 12:33:11,5G,Ciena,L3SW,Device-07,Device-07 6/5/8 CRC Error,I/O,Power,SW,Packet loss,없음,"2024-06-23 22:33:11 - 조치: 네트워크 혼잡으로 트래픽 분산 조치
2024-06-24 06:33:11 - 조치: 온도 경고로 팬 모듈 교체
2024-06-24 13:33:11 - 조치: 시스템 재부팅 후 정상 작동 확인
2024-06-23 22:33:11 - 조치 완료",유니트교체복구
2024-06-24 01:41:00,5G,Nokia,IVRR,Device-18,2691 Jun 24 01:41:00.000 KST MINOR: PORT #1057 Base Port 4/6 Excess internal MAC TX errors detected Set,일체형,LC,HW,Module failure,있음,"2024-06-24 12:41:00 - 조치: 패킷 손실 발생, 라우팅 경로 수정
2024-06-24 14:41:00 - 조치: 패킷 손실 발생, 라우팅 경로 수정
2024-06-25 03:41:00 - 조치 완료",유니트교체복구
2024-06-24 14:48:49,LTE,Cisco,Clock,Device-15,Device-15: Jun 24 14:48:49.000 optics_driver: %INFRA- SHELF_MGR-3-FAULT_ACTION_CARD_RELOAD : Graceful reload requested for card 2/6. Reason: Power failure detected,스위칭부,IOM,SW,Power supply fault,없음,"2024-06-25 00:48:49 - 조치: 모듈 고장으로 원격 리셋 수행
2024-06-25 09:48:49 - 조치: 온도 경고로 팬 모듈 교체
2024-06-24 19:48:49 - 조치 완료",자동복구
2024-06-25 03:56:37,5G,Huawei,L3SW,Device-23,NodeDown,I/O,SC,HW,CRC,Ring Open,"2024-06-25 04:56:37 - 조치: 시스템 재부팅 후 정상 작동 확인
2024-06-25 08:56:37 - 조치: Heartbeat 실패로 재부팅 실시
2024-06-25 12:56:37 - 조치 완료",유니트교체복구
2024-06-25 17:04:26,5G,Huawei,IVR,Device-30,Device-30: Jun 25 17:04:26.000 shelf_mgr: %INFRA- SHELF_MGR-3-FAULT_ACTION_CARD_RELOAD : Graceful reload requested for card 1/5. Reason: EOBC heartbeat failure,I/O,LC,HW,Link Down,없음,"2024-06-26 03:04:26 - 조치: CRC 발생으로 모니터링 강화
2024-06-26 09:04:26 - 조치: 인증 실패로 보안 설정 점검
2024-06-26 06:04:26 - 조치 완료",자동복구
2024-06-26 06:12:15,5G,Huawei,IBR,Device-28,Device-28 %%26664 Jun 26 06:12:15.000 KST MINOR: PORT #1579 Base Port 4/7 SFF DDM (txOutputPower-low-warning) raised,스위칭부,Power,HW,Power supply fault,Ring Open,"2024-06-26 08:12:15 - 조치: 온도 경고로 팬 모듈 교체
2024-06-26 19:12:15 - 조치: Power supply 이상으로 전원 모듈 교체
2024-06-26 22:12:15 - 조치 완료",원격조치복구
2024-06-26 19:20:04,5G,Nokia,L3SW,Device-07,"Device-07: Jun 26 19:20:04.000 shelf_mgr: %INFRA- SHELF_MGR-6-SW_EVENT : Rcvd SW event SW_EVENT_LOG_REBOOT_REC, event_reason_str 'Power up after unexpected card reset' for card 4/0",광모듈,FAN,SW,Link Down,있음,"2024-06-26 22:20:04 - 조치: 시스템 재부팅 후 정상 작동 확인
2024-06-27 07:20:04 - 조치: 시스템 재부팅 후 정상 작동 확인
2024-06-27 08:20:04 - 조치 완료",자동복구
2024-06-27 08:27:53,LTE,Ciena,L3SW,Device-21,Device-21 %%73090 Jun 27 08:27:53.000 KST MINOR: PORT #4878 Base Port 1/7 SFF DDM (txOutputPower-low-warning) raised,공통부,Power,HW,Heartbeat failure,없음,"2024-06-27 10:27:53 - 조치: CRC 발생으로 모니터링 강화
2024-06-27 11:27:53 - 조치: CRC 발생으로 모니터링 강화
2024-06-27 21:27:53 - 조치: Heartbeat 실패로 재부팅 실시
2024-06-27 17:27:53 - 조치 완료",양호
2024-06-27 21:35:42,LTE,Ciena,IVR,Device-28,Device-28 4/6/7 CRC Error,스위칭부,IOM,SW,Link Down,Ring Open,"2024-06-28 06:35:42 - 조치: 모듈 고장으로 원격 리셋 수행
2024-06-28 09:35:42 - 조치: 온도 경고로 팬 모듈 교체
2024-06-28 15:35:42 - 조치: 시스템 재부팅 후 정상 작동 확인
2024-06-28 03:35:42 - 조치 완료",유니트교체복구
2024-06-28 10:43:31,LTE,Ciena,IBC,Device-24,60.62.77.97 3278: LC/0/0/CPU0: Jun 28 10:43:31.000 shelf_mgr: %PKT_INFRA-FM-3-FAULT_MAJOR : ALARM_MAJOR :OPTICS TX FAULT LANE-0 :DECLARE :CPU2: Optics3/5/1,일체형,CSM,SW,Temperature alarm,없음,"2024-06-28 12:43:31 - 조치: 인증 실패로 보안 설정 점검
2024-06-28 19:43:31 - 조치: Heartbeat 실패로 재부팅 실시
2024-06-29 04:43:31 - 조치 완료",양호
2024-06-28 23:51:20,LTE,Ciena,IBRR,Device-05,Device-05: Jun 28 23:51:20.000 shelf_mgr: %INFRA- SHELF_MGR-3-FAULT_ACTION_CARD_RELOAD : Graceful reload requested for card 4/0. Reason: EPC heartbeat failure,공통부,FAN,HW,Authentication failure,Ring Open,"2024-06-29 05:51:20 - 조치: 네트워크 혼잡으로 트래픽 분산 조치
2024-06-29 13:51:20 - 조치: 모듈 고장으로 원격 리셋 수행
2024-06-29 20:51:20 - 조치 완료",양호
2024-06-29 12:59:09,5G,Huawei,IVRR,Device-18,Device-18: Jun 29 12:59:09.000 optics_driver: %INFRA- SHELF_MGR-3-FAULT_ACTION_CARD_RELOAD : Graceful reload requested for card 7/5. Reason: Power failure detected,스위칭부,SC,SW,Packet loss,없음,"2024-06-29 14:59:09 - 조치: 인증 실패로 보안 설정 점검
2024-06-29 17:59:09 - 조치: 모듈 고장으로 원격 리셋 수행
2024-06-30 03:59:09 - 조치 완료",유니트교체복구
2024-06-30 02:06:58,5G,Ciena,IVRR,Device-14,84.180.57.31 9557: LC/0/1/CPU2: Jun 30 02:06:58.000 emon_proxy: %PKT_INFRA-FM-3-FAULT_MAJOR : ALARM_MAJOR :OPTICS TX FAULT LANE-3 :DECLARE :CPU2: Optics3/1/6,일체형,SFP,HW,Packet loss,있음,"2024-06-30 04:06:58 - 조치: 네트워크 혼잡으로 트래픽 분산 조치
2024-06-30 08:06:58 - 조치: 패킷 손실 발생, 라우팅 경로 수정
2024-06-30 19:06:58 - 조치: 온도 경고로 팬 모듈 교체
2024-06-30 18:06:58 - 조치 완료",유니트교체복구
2024-06-30 15:14:47,5G,Huawei,IBC,Device-14,174.251.87.248 3883: LC/1/1/CPU0: Jun 30 15:14:47.000 shelf_mgr: %PKT_INFRA-FM-3-FAULT_MAJOR : ALARM_MAJOR :OPTICS TX FAULT LANE-3 :DECLARE :CPU1: Optics0/3/2,Power,SFP,HW,Heartbeat failure,Ring Open,"2024-07-01 00:14:47 - 조치: 모듈 고장으로 원격 리셋 수행
2024-07-01 10:14:47 - 조치: CRC 발생으로 모니터링 강화
2024-07-01 21:14:47 - 조치: CRC 발생으로 모니터링 강화
2024-07-01 07:14:47 - 조치 완료",유니트교체복구
2024-07-01 04:22:36,LTE,Nokia,L3SW,Device-07,Device-07: Jul 01 04:22:36.000 emon_proxy: %DRIVER- CARD_MGR-3-CPU_MCERR : CPU on 2/6 reporting a machine check error condition. Card will be auto reset to recover from this failure.,스위칭부,CSM,SW,Network congestion,Ring Open,"2024-07-01 13:22:36 - 조치: Power supply 이상으로 전원 모듈 교체
2024-07-01 16:22:36 - 조치: Heartbeat 실패로 재부팅 실시
2024-07-01 21:22:36 - 조치 완료",양호
2024-07-01 17:30:25,LTE,Ciena,IBC,Device-13,2463 Jul 01 17:30:25.000 KST MINOR: PORT #1671 Base Port 9/2 Excess internal MAC TX errors detected Set,제어부,LC,HW,Temperature alarm,Ring Open,"2024-07-02 00:30:25 - 조치: Link down 발생, 교체 작업 수행
2024-07-02 08:30:25 - 조치: 모듈 고장으로 원격 리셋 수행
2024-07-02 14:30:25 - 조치 완료",원격조치복구
2024-07-02 06:38:14,LTE,Huawei,L3SW,Device-15,Network element does not respond to SNMP requests,제어부,CSM,SW,Module failure,없음,"2024-07-02 12:38:14 - 조치: Heartbeat 실패로 재부팅 실시
2024-07-02 21:38:14 - 조치: Link down 발생, 교체 작업 수행
2024-07-02 18:38:14 - 조치 완료",양호
2024-07-02 19:46:03,5G,Nokia,ROTN,Device-08,Device-08: Jul 02 19:46:03.000 card_mgr: %INFRA- SHELF_MGR-3-FAULT_ACTION_CARD_RELOAD : Graceful reload requested for card 0/7. Reason: EOBC heartbeat failure,광모듈,Power,SW,Power supply fault,있음,"2024-07-03 06:46:03 - 조치: 인증 실패로 보안 설정 점검
2024-07-03 10:46:03 - 조치: 모듈 고장으로 원격 리셋 수행
2024-07-03 20:46:03 - 조치: Power supply 이상으로 전원 모듈 교체
2024-07-03 03:46:03 - 조치 완료",양호
2024-07-03 08:53:52,LTE,Cisco,IVC,Device-25,Device-25: Jul 03 08:53:52.000 card_mgr: %DRIVER- CARD_MGR-3-CPU_MCERR : CPU on 2/2 reporting a machine check error condition. Card will be auto reset to recover from this failure.,공통부,SFP,HW,Link Down,있음,"2024-07-03 17:53:52 - 조치: 네트워크 혼잡으로 트래픽 분산 조치
2024-07-04 01:53:52 - 조치: 시스템 재부팅 후 정상 작동 확인
2024-07-03 21:53:52 - 조치 완료",자동복구
2024-07-03 22:01:41,LTE,Huawei,IBR,Device-10,Device-10 8/9/9 CRC Error,Power,FAN,SW,System reboot,없음,"2024-07-04 08:01:41 - 조치: 패킷 손실 발생, 라우팅 경로 수정
2024-07-04 13:01:41 - 조치: 온도 경고로 팬 모듈 교체
2024-07-04 13:01:41 - 조치 완료",양호
2024-07-04 11:09:29,5G,Cisco,IBR,Device-06,Device-06 %%14981 Jul 04 11:09:29.000 KST MINOR: PORT #4364 Base Port 9/9 SFF DDM (txOutputPower-low-warning) raised,Power,CSM,SW,Temperature alarm,없음,"2024-07-04 20:09:29 - 조치: 모듈 고장으로 원격 리셋 수행
2024-07-05 02:09:29 - 조치: 패킷 손실 발생, 라우팅 경로 수정
2024-07-04 23:09:29 - 조치 완료",유니트교체복구
2024-07-05 00:17:18,LTE,Cisco,L3SW,Device-04,Device-04: Jul 05 00:17:18.000 emon_proxy: %INFRA- SHELF_MGR-3-FAULT_ACTION_CARD_RELOAD : Graceful reload requested for card 0/1. Reason: Power failure detected,I/O,FAN,SW,Packet loss,있음,"2024-07-05 10:17:18 - 조치: Heartbeat 실패로 재부팅 실시
2024-07-05 15:17:18 - 조치: 시스템 재부팅 후 정상 작동 확인
2024-07-05 21:17:18 - 조치 완료",양호
2024-07-05 13:25:07,LTE,Ciena,IBRR,Device-20,Device-20: Jul 05 13:25:07.000 card_mgr: %INFRA- SHELF_MGR-3-FAULT_ACTION_CARD_RELOAD : Graceful reload requested for card 5/5. Reason: Power failure detected,공통부,LC,HW,Temperature alarm,없음,"2024-07-06 00:25:07 - 조치: CRC 발생으로 모니터링 강화
2024-07-06 04:25:07 - 조치: CRC 발생으로 모니터링 강화
2024-07-06 14:25:07 - 조치: 시스템 재부팅 후 정상 작동 확인
2024-07-06 00:25:07 - 조치 완료",자동복구
2024-07-06 02:32:56,5G,Cisco,IVC,Device-23,Network element does not respond to SNMP requests,I/O,FAN,SW,Module failure,있음,"2024-07-06 07:32:56 - 조치: Power supply 이상으로 전원 모듈 교체
2024-07-06 08:32:56 - 조치: 시스템 재부팅 후 정상 작동 확인
2024-07-06 11:32:56 - 조치 완료",유니트교체복구
2024-07-06 15:40:45,LTE,Ciena,ROTN,Device-29,6731 Jul 06 15:40:45.000 KST MINOR: PORT #4210 Base Port 2/6 Excess internal MAC TX errors detected Set,I/O,CSM,SW,Link Down,Ring Open,"2024-07-06 23:40:45 - 조치: Power supply 이상으로 전원 모듈 교체
2024-07-07 00:40:45 - 조치: 네트워크 혼잡으로 트래픽 분산 조치
2024-07-07 07:40:45 - 조치 완료",자동복구
2024-07-07 04:48:34,5G,Huawei,IBR,Device-09,Device-09: Jul 07 04:48:34.000 optics_driver: %INFRA- SHELF_MGR-3-FAULT_ACTION_CARD_RELOAD : Graceful reload requested for card 3/4. Reason: EOBC heartbeat failure,일체형,Power,HW,Module failure,없음,"2024-07-07 12:48:34 - 조치: Heartbeat 실패로 재부팅 실시
2024-07-07 16:48:34 - 조치: Heartbeat 실패로 재부팅 실시
2024-07-08 04:48:34 - 조치 완료",자동복구
2024-07-07 17:56:23,5G,Cisco,ROTN,Device-20,Network element does not respond to SNMP requests,광모듈,IOM,SW,Link Down,Ring Open,"2024-07-08 04:56:23 - 조치: Heartbeat 실패로 재부팅 실시
2024-07-08 06:56:23 - 조치: 인증 실패로 보안 설정 점검
2024-07-08 11:56:23 - 조치 완료",유니트교체복구
2024-07-08 07:04:12,5G,Nokia,IVR,Device-23,Device-23: Jul 08 07:04:12.000 optics_driver: %INFRA- SHELF_MGR-3-FAULT_ACTION_CARD_RELOAD : Graceful reload requested for card 4/5. Reason: Power failure detected,스위칭부,SFP,HW,Link Down,없음,"2024-07-08 12:04:12 - 조치: Link down 발생, 교체 작업 수행
2024-07-08 16:04:12 - 조치: 패킷 손실 발생, 라우팅 경로 수정
2024-07-09 00:04:12 - 조치 완료",자동복구
2024-07-08 20:12:01,5G,Cisco,ROTN,Device-16,Device-16: Jul 08 20:12:01.000 emon_proxy: %INFRA- SHELF_MGR-3-FAULT_ACTION_CARD_RELOAD : Graceful reload requested for card 0/0. Reason: EPC heartbeat failure,일체형,SC,SW,Authentication failure,Ring Open,"2024-07-08 23:12:01 - 조치: 모듈 고장으로 원격 리셋 수행
2024-07-09 03:12:01 - 조치: CRC 발생으로 모니터링 강화
2024-07-09 12:12:01 - 조치 완료",자동복구
2024-07-09 09:19:50,LTE,Huawei,L3SW,Device-28,2734 Jul 09 09:19:50.000 KST MINOR: PORT #6998 Base Port 2/10 Excess internal MAC TX errors detected Set,일체형,CSM,HW,Authentication failure,Ring Open,"2024-07-09 14:19:50 - 조치: 네트워크 혼잡으로 트래픽 분산 조치
2024-07-09 15:19:50 - 조치: 모듈 고장으로 원격 리셋 수행
2024-07-09 16:19:50 - 조치 완료",자동복구
2024-07-09 22:27:39,5G,Huawei,IVR,Device-11,"Device-11: Jul 09 22:27:39.000 card_mgr: %INFRA- SHELF_MGR-6-SW_EVENT : Rcvd SW event SW_EVENT_LOG_REBOOT_REC, event_reason_str 'Warm reset to recover from CPU machine check error condition' for card 2/6",공통부,LC,HW,Link Down,Ring Open,"2024-07-10 00:27:39 - 조치: 모듈 고장으로 원격 리셋 수행
2024-07-10 05:27:39 - 조치: Heartbeat 실패로 재부팅 실시
2024-07-10 09:27:39 - 조치: 시스템 재부팅 후 정상 작동 확인
2024-07-10 14:27:39 - 조치 완료",유니트교체복구
2024-07-10 11:35:28,5G,Huawei,L3SW,Device-12,Device-12: Jul 10 11:35:28.000 emon_proxy: %INFRA- SHELF_MGR-3-FAULT_ACTION_CARD_RELOAD : Graceful reload requested for card 5/7. Reason: EPC heartbeat failure,일체형,IOM,HW,CRC,없음,"2024-07-10 20:35:28 - 조치: CRC 발생으로 모니터링 강화
2024-07-11 05:35:28 - 조치: Link down 발생, 교체 작업 수행
2024-07-11 07:35:28 - 조치 완료",자동복구
2024-07-11 00:43:17,5G,Huawei,IBC,Device-17,Device-17: Jul 11 00:43:17.000 optics_driver: %DRIVER- CARD_MGR-3-CPU_MCERR : CPU on 7/1 reporting a machine check error condition. Card will be auto reset to recover from this failure.,제어부,SC,HW,Power supply fault,Ring Open,"2024-07-11 06:43:17 - 조치: Link down 발생, 교체 작업 수행
2024-07-11 14:43:17 - 조치: 인증 실패로 보안 설정 점검
2024-07-11 16:43:17 - 조치: 온도 경고로 팬 모듈 교체
2024-07-12 03:43:17 - 조치 완료",양호
2024-07-11 13:51:06,LTE,Huawei,IBRR,Device-28,Device-28: Jul 11 13:51:06.000 optics_driver: %INFRA- SHELF_MGR-3-FAULT_ACTION_CARD_RELOAD : Graceful reload requested for card 1/2. Reason: Power failure detected,스위칭부,SC,SW,Heartbeat failure,없음,"2024-07-11 15:51:06 - 조치: 네트워크 혼잡으로 트래픽 분산 조치
2024-07-11 22:51:06 - 조치: 네트워크 혼잡으로 트래픽 분산 조치
2024-07-12 13:51:06 - 조치 완료",원격조치복구
2024-07-12 02:58:55,LTE,Huawei,IBRR,Device-15,Device-15: Jul 12 02:58:55.000 shelf_mgr: %INFRA- SHELF_MGR-3-FAULT_ACTION_CARD_RELOAD : Graceful reload requested for card 5/5. Reason: EPC heartbeat failure,광모듈,SFP,SW,Link Down,없음,"2024-07-12 05:58:55 - 조치: CRC 발생으로 모니터링 강화
2024-07-12 11:58:55 - 조치: Power supply 이상으로 전원 모듈 교체
2024-07-12 08:58:55 - 조치 완료",양호
